M-1-0277,45262,,,,,,Standard,Regular,,1865,Bodir Electronics,"Bausha Bazar. Bagha. Rajshahi. , Post Code: 6280, City: Rajshahi",Rajshahi,Rajshahi,01720548158
M-1-0277,45263,,,,,,Standard,Regular,,1860,Bodir Electronics,"Bausha Bazar. Bagha. Rajshahi. , Post Code: 6280, City: Rajshahi",Rajshahi,Rajshahi,01720548158
M-1-0277,45264,,,,,,Standard,Regular,,959,M/S Jeuwall Store,"Fulpukuria.Gobindaganj.Gaibandha , Post Code: 5740, City: Gaibandha",Gaibandha Sadar,Gaibandha,01740800260
M-1-0277,45267,,,,,,Standard,Regular,,3250,S M Zahadul Arafin,"GP House, Bashandhura , Post Code: 1229, City: Dhaka",Banani,Dhaka,1711086811
M-1-0277,45268,,,,,,Standard,Regular,,1154,M/S Alam Enterprise,"Chandni Cinema Hall Road. Goffargong. Mymensingh , Post Code: 2230, City: Mymensingh",Mymensingh,Mymensingh,01761555553
M-1-0277,45269,,,,,,Standard,Regular,,1950,Rana Telecom,"Sultangonj. Godagari. Rajshahi , Post Code: 6290, City: Rajshahi",Rajshahi,Rajshahi,01712206669
M-1-0277,45272,,,,,,Standard,Regular,,315,Atiqul Islam,"Coca-Cola Factory, Abdul Monem Ltd, Beverage Unit. Alekharchar, Cumilla. , Post Code: 3501, City: Comilla",Comilla,Comilla,1677379550
M-1-0277,45273,,,,,,Standard,Regular,,260,Sadman Tanjid,"Amromonjuri, House 31/A, Flat A8, Road 5, Dhanmondi, Dhaka , Post Code: 1209, City: Dhaka",Dhanmondi,Dhaka,1777951999
M-1-0277,45274,,,,,,Standard,Regular,,1560,Ibtida meem,"Mirpur-1, block- c, road- 3, house-1 , Post Code: 1216, City: Dhaka",Mirpur,Dhaka,1686181364
M-1-0277,45279,,,,,,Standard,Regular,,2174,MD RUBEL HOSSAIN,"Tarokhadia Dabtolar More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01774109999
M-1-0277,45281,,,,,,Standard,Regular,,1850,Nafiza Telecom,"Rasulpur. Kathpotti. Ashrafabad. Kamrangirchar , Post Code: 1210, City: Dhaka",Kamrangirchar,Dhaka,01717758697
M-1-0277,45282,,,,,,Standard,Regular,,1850,Nafiza Telecom,"Rasulpur. Kathpotti. Ashrafabad. Kamrangirchar , Post Code: 1210, City: Dhaka",Kamrangirchar,Dhaka,01717758697
M-1-0277,45283,,,,,,Standard,Regular,,2775,Nafiza Telecom,"Rasulpur. Kathpotti. Ashrafabad. Kamrangirchar , Post Code: 1210, City: Dhaka",Kamrangirchar,Dhaka,01717758697
M-1-0277,45284,,,,,,Standard,Regular,,1611,Shahariar Mahid,"GP House GPC
 Level 2, GP House
 Basundhara, Baridhara , Post Code: 1229, City: Dhaka",Banani,Dhaka,1711092787
M-1-0277,45285,,,,,,Standard,Regular,,2977,M/S. Poly Traders,"C & B Road. Kalai. Joypurhat. , Post Code: 5920, City: Joypurhat",Jaipurhat Sadar,Jaipurhat,01711033840
M-1-0277,45287,,,,,,Standard,Regular,,0,Ishtiaq Rabiul Islam,"Flat 5E, House 74, Road 11A, Dhanmondi R/A, Dhaka 1209 , Post Code: 1209, City: Dhaka",Dhanmondi,Dhaka,1711086733
M-1-0277,45288,,,,,,Standard,Regular,,335,Zohirul Rohan,"House #100, Road #06, Block #B, Mirpur 12 , Post Code: 1216, City: Dhaka",Mirpur,Dhaka,1918802366
M-1-0277,45291,,,,,,Standard,Regular,,0,Mohammed Kayum Sarker,"K-3/E(4Th Floor) , Jagannathpur, Bashundhara Road, Baridhara,Dhaka-1229 , Post Code: 1229, City: Dhaka",Banani,Dhaka,1711083025
M-1-0277,44859,,,,,,Standard,Regular,,1344,Refat Digital Studio & Telecom,"Vodradighi Charmatha. ndigram. Bogra-5860. , Post Code: 5860, City: Bogra",Bogra Sadar,Bogra,01740389116
M-1-0277,44887,,,,,,Standard,Regular,,183,M/s Emon Electronics,"Sonamukhi Bazar. Dhunat Road. Kazipur. Sirajgonj , Post Code: 6710, City: Sirajganj",Sirajganj Sadar,Sirajganj,01711412380
M-1-0277,45031,,,,,,Standard,Regular,,7858,Kamal Telecom,"Hashimpur. Chirirbandar. Dinajpur , Post Code: 5240, City: Dinajpur",Dinajpur Sadar,Dinajpur,01711209722
M-1-0277,45049,,,,,,Standard,Regular,,0,Farhana Alam,"GP House , Post Code: 1229, City: Dhaka",Banani,Dhaka,1711080467
