M-1-0277,13444,,,,,,Standard,Regular,,3200,lemon inter price,"sonalebank road siragdikhan, Post code: 1540, City: Munshiganj",Munshigonj Sadar,Munshiganj,1719611261
M-1-0277,13881,,,,,,Standard,Regular,,1089,Tamanna Store,"Malonchi Bazar. Bagatipara. Natore, Post code: 6430, City: Natore",Natore Sadar,Natore,01712498871
M-1-0277,13885,,,,,,Standard,Regular,,4000,Ma Electrics,"Bidirpur More. Sadar. Chapai Nawabganj, Post code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01728718317
M-1-0277,13894,,,,,,Standard,Regular,,3100,Olongker Phermacy,"Bondhu  Bazar. Chandpur.Gomastapur.Chapai Nawabganj, Post code: 6321, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01727000323
M-1-0277,13923,,,,,,Standard,Regular,,1648,Laboni Cosmatices,"Tangramari. Roumari. Kurigram, Post code: 5600, City: Kurigram",Kurigram Sadar,Kurigram,01712248781
M-1-0277,13944,,,,,,Standard,Regular,,1509,Maa Telecom,"15/GA-Mirrertek. Mirbagh. Moghbazar Dhaka-1217., Post code: 1217, City: Dhaka",Tejgaon,Dhaka,01719532913
M-1-0277,13966,,,,,,Standard,Regular,,1541,M/S. Papia Electric,"mataji Hat. Mohadevpur. Noagaon., Post code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01711412576
M-1-0277,13983,,,,,,Standard,Regular,,2520,S. K Telecom,"Poddar bari Road. Habigonj Sadar. Habigonj, Post code: 3300, City: Hobiganj",Habiganj Sadar,Habiganj,1757951741
M-1-0277,13985,,,,,,Standard,Regular,,1550,Bhaibon Telecom,"Abdulpur Bazar. Lalpur. Natore, Post code: 6400, City: Natore",Natore Sadar,Natore,01711410305
M-1-0277,13987,,,,,,Standard,Regular,,2928,Shah Hakim Telecom & Servicing Center,"shibopasha, Post code: 3360, City: Hobiganj",Habiganj Sadar,Habiganj,1746866769
M-1-0277,13995,,,,,,Standard,Regular,,1529,Orjun Telecom,"varadangi Bazar. Biral. Dinajpur, Post code: 5210, City: Dinajpur",Dinajpur Sadar,Dinajpur,01711208919
M-1-0277,13997,,,,,,Standard,Regular,,2659,Maynul Traders,"Collage Road. Barguna., Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01711118845
M-1-0277,14000,,,,,,Standard,Regular,,1340,Sharmin Mobile Center,"175.SHOPPING COMPLEX KRISHI MARKET(MAXI STAND).RING ROAD.Mohammadpur.DHAKA-1207, Post code: 1207, City: Dhaka",Mohammadpur,Dhaka,01716408884
M-1-0277,14002,,,,,,Standard,Regular,,2659,Maynul Traders,"Collage Road. Barguna., Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01711118845
M-1-0277,14003,,,,,,Standard,Regular,,6550,AGENT BANKING BANK ASIA,"Bank Asia Ltd.
 Agent Banking Division
 Bengal Center (3rd & 7th Floor)
 28, Topkhana Road, Dhaka-1000, Post code: 1222, City: Dhaka",Paltan,Dhaka,01710243070
M-1-0277,14005,,,,,,Standard,Regular,,2520,New Rozi Telecom,"Bazar Road.Barguna Sador.Barguna., Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01717994071
M-1-0277,14009,,,,,,Standard,Regular,,1359,M/S. Jaman Electronics,"Barguna Sadar. Barguna, Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01711327000
M-1-0277,14014,,,,,,Standard,Regular,,1540,Barguna Telecom & Mobile Center,"Sadar Road. Barguna, Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01717313100
M-1-0277,14024,,,,,,Standard,Regular,,1540,Abdulla Store,"Noli Bazar. Barguna, Post code: 8701, City: Barguna",Barguna Sadar,Barguna,01720966745
M-1-0277,14029,,,,,,Standard,Regular,,1504,Rudro Telecom,"Tahirpur Bazar.PO-Tahirpur.PS-Tahirpur.Dist-Sunamgonj, Post code: 3000, City: Sunamganj",Sunamganj Sadar,Sunamganj,01712524037
M-1-0277,14030,,,,,,Standard,Regular,,1540,Howlader Store,"Fuljuri Bazar Barguna, Post code: 8700, City: Barguna",Barguna Sadar,Barguna,01777955777
M-1-0277,14033,,,,,,Standard,Regular,,0,GPCF Narsingdi,"15/16 BRTC Market, grameenphone center narsingdi sadar.narsingdi-1600, Post code: 1600, City: Narshingdi",Narsingdi Sadar,Narsingdi,1711700139
M-1-0277,14036,,,,,,Standard,Regular,,1617,Raja Telecom,"Panchopukur. Nilphamari, Post code: 5300, City: Nilphamari",Nilphamari Sadar,Nilphamari,01722668313
M-1-0277,14037,,,,,,Standard,Regular,,0,Link City,"Mann Bagicha. Paradogar., Post code: 1360, City: Dhaka",Keraniganj Sadar,Keraniganj,01728511111
M-1-0277,14038,,,,,,Standard,Regular,,1740,M/S Ananda Electronices,"Mosjid Road. Lalmohan. Bhola, Post code: 8330, City: Bhola",Bhola Sadar,Bhola,01711242042
M-1-0277,14040,,,,,,Standard,Regular,,1592,Raja Telecom,"Panchopukur. Nilphamari, Post code: 5300, City: Nilphamari",Nilphamari Sadar,Nilphamari,01722668313
M-1-0277,14050,,,,,,Standard,Regular,,0,Teletalk Media Service,"Chapra Mosque, Sonir Akhra, Kodomtoli. Dhaka - 1236, Post code: 1232, City: Dhaka",Jatrabari,Dhaka,01722337222
M-1-0277,14051,,,,,,Standard,Regular,,5237,SAYEM ENTERPRISE,"322/1 North goran, Khilgaon. Dhaka-1219.
 Grameenphone Express., Post code: 1219, City: Dhaka",Khilgaon,Dhaka,01703000000
M-1-0277,14055,,,,,,Standard,Regular,,1541,Alauddin Store,"Alokbali Bazar.Narsingdi Sadar.Narsingdi, Post code: 1600, City: Narshingdi",Narsingdi Sadar,Narsingdi,01740333231
M-1-0277,14056,,,,,,Standard,Regular,,0,Jashim Telecom & Servicing Center,"Bahir Tangra (Safor Uddin Market)Demra.Dhaka., Post code: 1360, City: Dhaka",Demra,Dhaka,01869977777
M-1-0277,14059,,,,,,Standard,Regular,,1916,Desh Digtal Studio & Telecom Center,"Vadalbazar Dhamsona ,Ashuliya,saver,Dhaka, Post code: 1340, City: Dhaka",Savar model thana,Savar,01731577489
M-1-0277,14062,,,,,,Standard,Regular,,0,Shetu Telecom,"Katherpull. Jatrabari. Dhaka., Post code: 1232, City: Dhaka",Jatrabari,Dhaka,01711105115
M-1-0277,14070,,,,,,Standard,Regular,,1540,Five Star Telecom,"Pourasova Market. Shibganj. Chapai Nawabganj, Post code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01713705090
M-1-0277,14078,,,,,,Standard,Regular,,5290,M/S Santo Enterprise,"Dholapara Bazar. Ghatail. Tangail., Post code: 1900, City: Tangail",Tangail Sadar,Tangail,01782594166
M-1-0277,14079,,,,,,Standard,Regular,,1602,One Two One Telecom,"Khoyragonj Bazar. Hetimgonj Mosjid Market-141. Golapgong. Sylhet., Post code: 3160, City: Sylhet",Jalalabad,Sylhet,1711669695
M-1-0277,14087,,,,,,Standard,Regular,,0,Haider Tanvir Ahmed,"GP House, Bashundhara, Baridhara., Post code: 1229, City: Dhaka",Banani,Dhaka,1711082128
M-1-0277,14088,,,,,,Standard,Regular,,3215,KAHAF TELECOM Grameenphone Express,"GUABARI BAZAR PATANTULA SYLHET,, Post code: 3100, City: Sylhet",Jalalabad,Sylhet,01715944937
M-1-0277,14092,,,,,,Standard,Regular,,3598,Shadhin Telecom,"Vola Market. Taraganj Bazar. Taraganj. Rangpur, Post code: 5420, City: Rangpur",Rangpur,Rangpur,01722744121
M-1-0277,14095,,,,,,Standard,Regular,,1504,Ittadi Digital Studio,"Manikchak Bazar. Bogra Sadar. Bogra-5800., Post code: 5800, City: Bogra",Bogra Sadar,Bogra,1732261104
M-1-0277,14096,,,,,,Standard,Regular,,2520,Sohel Telecom & Computer,"Chanpara.Bhobanigonj.Bagmara.Rajshahi, Post code: 6251, City: Rajshahi",Rajshahi,Rajshahi,01717722501
M-1-0277,14102,,,,,,Standard,Regular,,2759,Redwan telecom,"werless market, pahartoli college road, khulshi, ctg, Post code: 4202, City: Chittagong",Kotwali,Chittagong,1722440791
M-1-0277,14103,,,,,,Standard,Regular,,3780,Javed Bostroloy & Telecom,"Tepukuria. Boda. Panchagarh, Post code: 5010, City: Panchagarh",Panchagarh Sadar,Panchagarh,01719470436
M-1-0277,14105,,,,,,Standard,Regular,,2585,Tanjila Telecom,"M/S. Maa Telecom & Servicing.
 Madanpur Bus Stan, Madanpur Shoping Complex.
 Madanpur, Bandar, Narayangonj.
 Co. Number: 01711005046, Post code: 1410, City: Narayanganj",Narayangonj Sadar,Narayanganj,01711005046
M-1-0277,14107,,,,,,Standard,Regular,,2300,Abdul Azim,"Atahar. Nawabganj Sadar. Chapai Nawabganj, Post code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01770480600
M-1-0277,14108,,,,,,Standard,Regular,,2585,Rof Rof Telecom,"32/8-Ka. Baitul Ferdous Mosjeed Market. Tajmahal Road. Mdpur. Dhaka, Post code: 1207, City: Dhaka",Mohammadpur,Dhaka,01715405508
M-1-0277,14110,,,,,,Standard,Regular,,0,Sojun sharker,"Bill: Nagoriakandi
 PO: UMC Jute Mill
 Narsingdi Sadat
 Narsingdi, Post code: 1601, City: Narshingdi",Narsingdi Sadar,Narsingdi,1711733922
M-1-0277,14111,,,,,,Standard,Regular,,0,Boishakhi International,"Sonirakhra, Jatrabari. Dhaka, Post code: 1232, City: Dhaka",Jatrabari,Dhaka,01818383838
M-1-0277,14113,,,,,,Standard,Regular,,1659,S E Mobaile Biew,"Station Roud Kulaura.Moulvibazar, Post code: 3230, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,1712905058
M-1-0277,14115,,,,,,Standard,Regular,,1500,M/S Tarak Veraitis Store,"Kumer Khali Daligor Nagor.Lalmnohan.Bhola, Post code: 8330, City: Bhola",Bhola Sadar,Bhola,01727195315
M-1-0277,14118,,,,,,Standard,Regular,,1359,Mayar Duya Phone Center,"Shohilpur Bazar. Brahmanbaria, Post code: 3400, City: Brahmanbaria",Brahmanbaria Sadar,Brahmanbaria,01711717150
M-1-0277,14119,,,,,,Standard,Regular,,1534,Rumana Telecom,"Thana Mosjid Market, Dowara Bazar, Sunamganj, Post code: 3070, City: Sunamganj",Sunamganj Sadar,Sunamganj,01712166529
M-1-0277,14120,,,,,,Standard,Regular,,1359,J K  Telecom,"Moder Gura. B.Baria SadarB-BariaB-Baria, Post code: 3400, City: Brahmanbaria",Brahmanbaria Sadar,Brahmanbaria,01724062234
M-1-0277,14122,,,,,,Standard,Regular,,0,Shitil Telecom,"Titas Tower Baserpol.Demra., Post code: 1360, City: Dhaka",Demra,Dhaka,01789779449
M-1-0277,14123,,,,,,Standard,Regular,,1542,Halima Enterprise,"Mia Rastar Matha. Sadar.lakshmipur, Post code: 3700, City: Lakshmipur",Lakshmipur Sadar,Lakshmipur,01720698022
M-1-0277,14126,,,,,,Standard,Regular,,1359,Rekha Telecom Center,"Bishaw Road. B.Baria sadar. Brahmanbaria, Post code: 3400, City: Brahmanbaria",Brahmanbaria Sadar,Brahmanbaria,01713607433
M-1-0277,14127,,,,,,Standard,Regular,,1541,Mitu International Mobile Ghar,"Modern Market. Nachol Bus Stand. Nachole. Chapai Nawabganj, Post code: 6310, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01740848080
M-1-0277,14129,,,,,,Standard,Regular,,1560,Soptoborna Electronics,"Nachole Bazar. Nachole. Chapai Nawabgonj, Post code: 6310, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01712568374
M-1-0277,14131,,,,,,Standard,Regular,,2500,Selim Pharmacy,"Ramjibonpur,kachariBazzar,sadar Chapainawabganj, Post code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,1713706506
M-1-0277,14144,,,,,,Standard,Regular,,2460,Eastern Interntional,"41No. cantonment l Super Market. Baizid. Ctg., Post code: 4210, City: Chittagong",Kotwali,Chittagong,01741994995
M-1-0277,14149,,,,,,Standard,Regular,,1359,Globel Network,"Borohoron Bazar.Brahmanbaria, Post code: 3400, City: Brahmanbaria",Brahmanbaria Sadar,Brahmanbaria,01755654743
M-1-0277,14155,,,,,,Standard,Regular,,5219,Firoza Telecom,"firoza teleom Khan menson  ondo koloni Norshingpur. Ashulia. Dhaka, Post code: 1000, City: Dhaka",Savar model thana,Savar,1742602020
M-1-0277,14160,,,,,,Standard,Regular,,1819,M/S. Raja Telecom,"Gazipur Bazar.Melandah.Jamalpur, Post code: 2000, City: Jamalpur",Jamalpur Sadar,Jamalpur,01717839078
M-1-0277,14167,,,,,,Standard,Regular,,1517,Foysal Electronics & Telecom,"Gochihata Road.Puler Ghat..Pakundia.Kishoregonj, Post code: 2300, City: Kishoreganj",Kishoregonj Sadar,Kishoreganj,01711324341
M-1-0277,14170,,,,,,Standard,Regular,,2891,M/S Shammi Electronics,"Gofor Market, Shibpur dokkhin Para, Joynagar CNG stand., Post code: 1620, City: Narshingdi",Narsingdi Sadar,Narsingdi,01784443888
M-1-0277,14173,,,,,,Standard,Regular,,6079,Porsho Telecom,"Shibbati. Kalitola. Bogra Sadar. Bogra., Post code: 5800, City: Bogra",Bogra Sadar,Bogra,01743447400
M-1-0277,14177,,,,,,Standard,Regular,,1340,AHLON ENTERPRISE,"CHALABON SHAHKABIR MAZAR ROAD DAKKIN KHAN.Dhaka, Post code: 1230, City: Dhaka",Uttara,Dhaka,01711287903
M-1-0277,14183,,,,,,Standard,Regular,,8249,Grameen Point,"Dakkin aicha,charfassin, Bhola, Post code: 8300, City: Bhola",Bhola Sadar,Bhola,01711166040
M-1-0277,14187,,,,,,Standard,Regular,,7474,ABDUS SALAM,"Niribili Bus Stand (Grameenphone Express), Nabinagar, Ashulia, Savar, Dhaka-1344, Post code: 1340, City: Dhaka",Savar model thana,Savar,01757300031
M-1-0277,14191,,,,,,Standard,Regular,,2325,Puja Telecom & CD Zone,"Dakkin Robirbazar. Prittimphasha. Kulaura. Moulvibazar, Post code: 3200, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01715518745
M-1-0277,14198,,,,,,Standard,Regular,,2490,Juthi Store,"E.P.Z More. Nilphamari. Nilphamari, Post code: 5300, City: Nilphamari",Nilphamari Sadar,Nilphamari,01717361424
M-1-0277,14203,,,,,,Standard,Regular,,1890,Hossain Telecom,"Mail gate. Royej Road .Puran Bazar, Post code: 3600, City: Chandpur",Chandpur Sadar,Chandpur,01676968334
M-1-0277,14204,,,,,,Standard,Regular,,2490,Public Phone Center,"Dokkhin baliya bakhorpur.Chandra Chowrasta. Chandpur Sadar. Chandpur., Post code: 3600, City: Chandpur",Chandpur Sadar,Chandpur,01813618080
M-1-0277,14206,,,,,,Standard,Regular,,1405,Modern Studio&Telecom,"Tongabari.Ashulia.Dhaka, Post code: 1341, City: Dhaka",Savar model thana,Savar,01711788070
M-1-0277,14209,,,,,,Standard,Regular,,2650,Tamanna,"Bank Asia Ltd., Rajshahi branch, 182, Alupotti, Ghoramara, Rajshahi-6100.
 6100, Post code: 6100, City: Rajshahi",Rajshahi,Rajshahi,1734764195
M-1-0277,14222,,,,,,Standard,Regular,,2067,"HL Telecom,GP express","Rekha Complex,90no. C.K Gosh Road.Sadar.Mymensingh, Post code: 2200, City: Mymensingh",Mymensingh,Mymensingh,01718245095
M-1-0277,14224,,,,,,Standard,Regular,,1650,Tamim Telecom,"565/1 NORTH KAFRUL, DHAKA CANTT. DHAKA-1206, Post code: 1206, City: Dhaka",Banani,Dhaka,01771777457
M-1-0277,14227,,,,,,Standard,Regular,,0,Desh Telecom,"1465, South Dania, Paterbag, Kadomtoli,Dhaka-1236, Post code: 1232, City: Dhaka",Jatrabari,Dhaka,1785676767
M-1-0277,14229,,,,,,Standard,Regular,,2594,Rahman Multimedia Center,"30/2. East Hazipara. Rampura. Dhaka-1219, Post code: 1000, City: Dhaka",Rampura,Dhaka,01747222279
M-1-0277,14232,,,,,,Standard,Regular,,1724,Ma Telecom,"Baburchor Bazar. Sadarpur. Faridpur, Post code: 7822, City: Faridpur",Faridpur Sadar,Faridpur,01777110922
M-1-0277,14237,,,,,,Standard,Regular,,2520,Khan Telecom,"21 Dakkhingaon. Nandipara Main Road, Sabujbag Dhaka-1214., Post code: 1214, City: Dhaka",Jatrabari,Dhaka,01686825048
M-1-0277,14239,,,,,,Standard,Regular,,1525,Bhai Bhai Telecom & Studio,"Mitali Bazar. Dewanganj.jamalpur, Post code: 2000, City: Jamalpur",Jamalpur Sadar,Jamalpur,01726564154
M-1-0277,14240,,,,,,Standard,Regular,,1515,Papia   Store,"Sananda Bari Bazar. Dewanganj (North). Jamalpur, Post code: 2000, City: Jamalpur",Jamalpur Sadar,Jamalpur,01719900080
M-1-0277,14242,,,,,,Standard,Regular,,1537,Ma Vedio Computer,"Malihad. Mirpur. Kushtia., Post code: 7032, City: Kustia",Kushtia,Kushtia,01722901089
M-1-0277,14245,,,,,,Standard,Regular,,2555,Md Rubel shiek,"Rajbari Raster More.Faridpur Sadar . Faridpur, Post code: 7800, City: Faridpur",Faridpur Sadar,Faridpur,01734667188
M-1-0277,14254,,,,,,Standard,Regular,,3990,Brothers Computer & Servicing,"Horirhat Bajar.Bhanga.Faridpur, Post code: 7830, City: Faridpur",Faridpur Sadar,Faridpur,01712835378
M-1-0277,14259,,,,,,Standard,Regular,,1500,Emran Telecom,"Fishari Gait. West Comilla Road. Chandpur., Post code: 3600, City: Chandpur",Chandpur Sadar,Chandpur,01781010109
M-1-0277,14269,,,,,,Standard,Regular,,1419,Bright Computer center,"Gone Market. shador road. Dhamoirhat, Naogaon., Post code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01716105687
M-1-0277,14271,,,,,,Standard,Regular,,1683,Bright Computer center,"Gone Market. shador road. Dhamoirhat, Naogaon., Post code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01716105687
M-1-0277,14273,,,,,,Standard,Regular,,3781,md.monzurul tilicom,"baipal mozid pochim pada, Post code: 1340, City: Dhaka",Savar model thana,Savar,1744424110
M-1-0277,14275,,,,,,Standard,Regular,,2475,abdul jolil,"grameenphone express, jolsukha bazar, ajmirigonj ,hobigonj, Post code: 3360, City: Hobiganj",Habiganj Sadar,Habiganj,1711853384
M-1-0277,14281,,,,,,Standard,Regular,,1506,Sakhawat Telecom,"Jadurhat. Nilphamari, Post code: 5300, City: Nilphamari",Nilphamari Sadar,Nilphamari,01717251414
M-1-0277,14285,,,,,,Standard,Regular,,2919,Me obeydur Rahman nipu,"38,Khan complex. Dawanhat Mor.Chittagong, Post code: 4100, City: Chittagong",Kotwali,Chittagong,01780924838
M-1-0277,14286,,,,,,Standard,Regular,,2585,Shahin Mobile Center,"Shahin.mobile.center.bhajanpur.bazar.tetulia.panchagarh, Post code: 5030, City: Panchagarh",Panchagarh Sadar,Panchagarh,01750957374
M-1-0277,14289,,,,,,Standard,Regular,,1544,Banani Telecom,"Ramgor Bazar. Ramgor.khagrachari, Post code: 4000, City: Chittagong",Kotwali,Chittagong,01713629917
M-1-0277,14292,,,,,,Standard,Regular,,1758,Mayer Dua Telecom & bkash Center,"679/1. Bosila Road. Mohammadpur. Dhaka., Post code: 1207, City: Dhaka",Mohammadpur,Dhaka,1686893939
M-1-0277,14298,,,,,,Standard,Regular,,0,GPCF Narsingdi,"15/16. BRTC.Market.  grameenphone Center. Narsingdi Sadar Narsingdi-1600, Post code: 1600, City: Narshingdi",Narsingdi Sadar,Narsingdi,1711700139
M-1-0277,14303,,,,,,Standard,Regular,,1595,Muktar Express,"Ranibari Chadpur. Gomastapur. Chapai Nawabganj, Post code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01713773392
M-1-0277,14304,,,,,,Standard,Regular,,1719,H.S.K Telecom and Electric,"Bolla Bazar.Kalihati. Tangail, Post code: 1900, City: Tangail",Tangail Sadar,Tangail,01718877897
M-1-0277,14306,,,,,,Standard,Regular,,1788,Bosu Telecom,"Batikamari Bazar. Muksudpur. Gopalganj, Post code: 8141, City: Gopalganj",Gopalganj Sadar,Gopalganj,01718724220
M-1-0277,14308,,,,,,Standard,Regular,,139,Suveccha Library And Stationary,"Chadnighat.Moulvibazar, Post code: 3200, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01712111815
M-1-0277,14309,,,,,,Standard,Regular,,1529,GPCF Shahjadpur,"MONIRAMPUR BAZAR,SHAHZADPUR,SIRAJGONJ, Post code: 6770, City: Sirajganj",Sirajganj Sadar,Sirajganj,01740540828
M-1-0277,14310,,,,,,Standard,Regular,,2099,GPCF Shahjadpur,"MONIRAMPUR BAZAR,SHAHZADPUR,SIRAJGONJ, Post code: 6770, City: Sirajganj",Sirajganj Sadar,Sirajganj,01740540828
M-1-0277,14311,,,,,,Standard,Regular,,2099,GPCF Shahjadpur,"MONIRAMPUR BAZAR,SHAHZADPUR,SIRAJGONJ, Post code: 6770, City: Sirajganj",Sirajganj Sadar,Sirajganj,01740540828
M-1-0277,14312,,,,,,Standard,Regular,,329,Mitul kumar Baroi,"M R Road .Grameenphonecenter. Magura, Post code: 7600, City: Magura",Magura,Magura,1718454813
M-1-0277,14313,,,,,,Standard,Regular,,1615,MUNDUMALA BAZAR(BA 2025),"Vill: Mundumala Hat, Union: Mundumala Municipality, Upazila: Tanore, Dist: Rajshahi, Post code: 6230, City: Rajshahi",Rajshahi,Rajshahi,1718151569
M-1-0277,14316,,,,,,Standard,Regular,,6297,Bornila Mobile Fair,"Islampur (Near Hospital Gate). Dhamrai. Dhaka, Post code: 1350, City: Dhaka",Jatrabari,Dhaka,01714533633
M-1-0277,14318,,,,,,Standard,Regular,,1995,BD20574163,"Grameenphone Center, Capital Siraj Center (GF), 10 New Baily Road, Ramna, Dhaka-1217, Post code: 1217, City: Dhaka",Ramna,Dhaka,1713270388
M-1-0277,14319,,,,,,Standard,Regular,,1498,Masum Telecom Center,"Mir Market. Vhulta. Rupganj. Narayanganj., Post code: 1462, City: Narayanganj",Narayangonj Sadar,Narayanganj,01722222059
M-1-0277,14320,,,,,,Standard,Regular,,1521,Zamena Electronic & Jihab Mobile Mart,"Amaitara bazer. Dhamoirhat. Naogaon, Post code: 6580, City: Naogaon",Naogaon Sadar,Naogaon,01711413335
M-1-0277,14321,,,,,,Standard,Regular,,0,Masum Telecom Center,"Mir Market. Vhulta. Rupganj. Narayanganj., Post code: 1462, City: Narayanganj",Narayangonj Sadar,Narayanganj,01722222059
M-1-0277,14323,,,,,,Standard,Regular,,0,Masum Telecom Center,"Mir Market. Vhulta. Rupganj. Narayanganj., Post code: 1462, City: Narayanganj",Narayangonj Sadar,Narayanganj,01722222059
M-1-0277,14324,,,,,,Standard,Regular,,224,Liton Telecom,"Salop Railway Station. Ullapara. Sirajgonj, Post code: 6763, City: Sirajganj",Sirajganj Sadar,Sirajganj,01711412914
M-1-0277,14325,,,,,,Standard,Regular,,2850,Bithi Telecom,"Dhokin Shom.Kaligonj. Gazipur, Post code: 1720, City: Gazipur",Gazipur,Gazipur,01743912265
M-1-0277,14326,,,,,,Standard,Regular,,1539,Md. Khairul Islam,"Vill: Mundumala Hat, Union: Mundumala Municipality, Upazila: Tanore, Dist: Rajshahi, Post code: 6230, City: Rajshahi",Rajshahi,Rajshahi,1741148847
M-1-0277,14327,,,,,,Standard,Regular,,1650,Masud Telecom,"Enyatpur Bazar.Hathazari.Chittagong., Post code: 4333, City: Chittagong",Kotwali,Chittagong,01818233455
M-1-0277,14328,,,,,,Standard,Regular,,1629,Masud Telecom,"Enyatpur Bazar.Hathazari.Chittagong., Post code: 4333, City: Chittagong",Kotwali,Chittagong,01818233455
M-1-0277,14330,,,,,,Standard,Regular,,1512,A R. Telecom,"Shibgonj Bazer. Sylhet Sadar, Post code: 3100, City: Sylhet",Jalalabad,Sylhet,01777610610
M-1-0277,14331,,,,,,Standard,Regular,,195,Mijan Computer & Telecom,"Alukdia Bazar. Chuadanga, Post code: 7200, City: Chuadanga",Chuadanga Sadar,Chuadanga,01712857424
M-1-0277,14334,,,,,,Standard,Regular,,1700,Masud Telecom,"Enyatpur Bazar.Hathazari.Chittagong., Post code: 4333, City: Chittagong",Kotwali,Chittagong,01818233455
M-1-0277,14336,,,,,,Standard,Regular,,1919,Md. Harun Or Rashid,"Vill: Mundumala Hat, Union: Mundumala Municipality, Upazila: Tanore, Dist: Rajshahi, Post code: 6230, City: Rajshahi",Rajshahi,Rajshahi,1718151569
M-1-0277,14338,,,,,,Standard,Regular,,2099,Md Masud Rana,"Mitti bari (Bot tola) Borodewra, Tongi,Gazipur, Post code: 1711, City: Gazipur",Gazipur,Gazipur,01710240113
M-1-0277,14340,,,,,,Standard,Regular,,295,khayer puqur hat. Parbatipur. Dinajpur,"khayer puqur hat. Parbatipur. Dinajpur, Post code: 5250, City: Dinajpur",Dinajpur Sadar,Dinajpur,1719512609
M-1-0277,14341,,,,,,Standard,Regular,,3150,Boss Tailors,"Sutipur Bazar. Jhikargasa. Jessore., Post code: 7420, City: Jessore",Jessore Sadar,Jessore,01739478260
M-1-0277,14342,,,,,,Standard,Regular,,0,S M Zahadul Arafin,"GP house, Baridhra, Bashundhara, Post code: 1229, City: Dhaka",Banani,Dhaka,1711086811
M-1-0277,14344,,,,,,Standard,Regular,,1567,GPCF Kushtia,"Grameenphone Center, 239/2 NS Road, Hafiz Tower (ground floor), Kushtia Sadar, Kushtia, Post code: 7000, City: Kustia",Kushtia,Kushtia,01707078724
